﻿RegionID,RegionName,SizeRank,Date,Tier,ZHVI,YoY
"102,001",United States,0,12/31/13,Bottom Third,"$82,200 ",0.064766839
"102,001",United States,0,1/31/14,Bottom Third,"$82,400 ",0.064599483
"102,001",United States,0,2/28/14,Bottom Third,"$82,600 ",0.06443299
"102,001",United States,0,3/31/14,Bottom Third,"$83,000 ",0.062740077
"102,001",United States,0,4/30/14,Bottom Third,"$83,600 ",0.064968153
"102,001",United States,0,5/31/14,Bottom Third,"$84,200 ",0.067173638
"102,001",United States,0,6/30/14,Bottom Third,"$84,700 ",0.06675063
"102,001",United States,0,7/31/14,Bottom Third,"$85,100 ",0.062421973
"102,001",United States,0,8/31/14,Bottom Third,"$85,500 ",0.059479554
"102,001",United States,0,9/30/14,Bottom Third,"$86,000 ",0.061728395
"102,001",United States,0,10/31/14,Bottom Third,"$86,500 ",0.06396064
"102,001",United States,0,11/30/14,Bottom Third,"$86,700 ",0.06119951
"102,001",United States,0,12/31/14,Bottom Third,"$87,100 ",0.059610706
"102,001",United States,0,1/31/15,Bottom Third,"$87,600 ",0.063106796
"102,001",United States,0,2/28/15,Bottom Third,"$87,900 ",0.064164649
"102,001",United States,0,3/31/15,Bottom Third,"$88,300 ",0.063855422
"102,001",United States,0,4/30/15,Bottom Third,"$88,800 ",0.062200957
"102,001",United States,0,5/31/15,Bottom Third,"$89,500 ",0.062945368
"102,001",United States,0,6/30/15,Bottom Third,"$90,200 ",0.064935065
"102,001",United States,0,7/31/15,Bottom Third,"$90,700 ",0.065804935
"102,001",United States,0,8/31/15,Bottom Third,"$91,100 ",0.065497076
"102,001",United States,0,9/30/15,Bottom Third,"$91,500 ",0.063953488
"102,001",United States,0,10/31/15,Bottom Third,"$92,100 ",0.064739884
"102,001",United States,0,11/30/15,Bottom Third,"$92,600 ",0.06805075
"102,001",United States,0,12/31/15,Bottom Third,"$93,100 ",0.068886338
"102,001",United States,0,1/31/16,Bottom Third,"$93,500 ",0.067351598
"102,001",United States,0,2/29/16,Bottom Third,"$94,100 ",0.070534699
"102,001",United States,0,3/31/16,Bottom Third,"$94,900 ",0.074745187
"102,001",United States,0,4/30/16,Bottom Third,"$95,700 ",0.077702703
"102,001",United States,0,5/31/16,Bottom Third,"$96,700 ",0.080446927
"102,001",United States,0,6/30/16,Bottom Third,"$97,900 ",0.085365854
"102,001",United States,0,7/31/16,Bottom Third,"$98,900 ",0.090407938
"102,001",United States,0,8/31/16,Bottom Third,"$100,000 ",0.097694841
"102,001",United States,0,9/30/16,Bottom Third,"$101,000 ",0.103825137
"102,001",United States,0,10/31/16,Bottom Third,"$102,100 ",0.108577633
"102,001",United States,0,11/30/16,Bottom Third,"$103,100 ",0.113390929
"102,001",United States,0,12/31/16,Bottom Third,"$104,100 ",0.118152524
"102,001",United States,0,1/31/17,Bottom Third,"$105,000 ",0.122994652
"102,001",United States,0,2/28/17,Bottom Third,"$106,000 ",0.126461211
"102,001",United States,0,3/31/17,Bottom Third,"$107,200 ",0.129610116
"102,001",United States,0,4/30/17,Bottom Third,"$108,500 ",0.133751306
"102,001",United States,0,5/31/17,Bottom Third,"$109,700 ",0.134436401
"102,001",United States,0,6/30/17,Bottom Third,"$110,700 ",0.130745659
"102,001",United States,0,7/31/17,Bottom Third,"$111,900 ",0.131445905
"102,001",United States,0,8/31/17,Bottom Third,"$113,100 ",0.131
"102,001",United States,0,9/30/17,Bottom Third,"$114,200 ",0.130693069
"102,001",United States,0,10/31/17,Bottom Third,"$115,200 ",0.128305583
"102,001",United States,0,11/30/17,Bottom Third,"$116,100 ",0.126091174
"102,001",United States,0,12/31/17,Bottom Third,"$116,900 ",0.122958694
"102,001",United States,0,1/31/18,Bottom Third,"$117,800 ",0.121904762
"102,001",United States,0,2/28/18,Bottom Third,"$119,100 ",0.123584906
"102,001",United States,0,3/31/18,Bottom Third,"$120,100 ",0.120335821
"102,001",United States,0,4/30/18,Bottom Third,"$121,000 ",0.115207373
"102,001",United States,0,5/31/18,Bottom Third,"$122,000 ",0.112123974
"102,001",United States,0,6/30/18,Bottom Third,"$122,900 ",0.110207769
"102,001",United States,0,7/31/18,Bottom Third,"$123,700 ",0.105451296
"102,001",United States,0,8/31/18,Bottom Third,"$124,600 ",0.101679929
"102,001",United States,0,9/30/18,Bottom Third,"$125,600 ",0.099824869
"102,001",United States,0,10/31/18,Bottom Third,"$126,800 ",0.100694444
"102,001",United States,0,11/30/18,Bottom Third,"$128,000 ",0.102497847
"102,001",United States,0,12/31/18,Bottom Third,"$128,800 ",0.101796407
"102,001",United States,0,1/31/19,Bottom Third,"$129,700 ",0.101018676
"102,001",United States,0,2/28/19,Bottom Third,"$130,400 ",0.094878254
"102,001",United States,0,3/31/19,Bottom Third,"$130,500 ",0.086594505
"102,001",United States,0,4/30/19,Bottom Third,"$130,000 ",0.074380165
"394,913","New York, NY",1,4/30/96,Median Home Values,164400,
"394,913","New York, NY",1,5/31/96,Median Home Values,164400,
"394,913","New York, NY",1,6/30/96,Median Home Values,164300,
"394,913","New York, NY",1,7/31/96,Median Home Values,164100,
"394,913","New York, NY",1,8/31/96,Median Home Values,164000,
"394,913","New York, NY",1,9/30/96,Median Home Values,163900,
"394,913","New York, NY",1,10/31/96,Median Home Values,163800,
"394,913","New York, NY",1,11/30/96,Median Home Values,163900,
"394,913","New York, NY",1,12/31/96,Median Home Values,164200,
"394,913","New York, NY",1,1/31/97,Median Home Values,164600,
"394,913","New York, NY",1,2/28/97,Median Home Values,164900,
"394,913","New York, NY",1,3/31/97,Median Home Values,165100,
"394,913","New York, NY",1,4/30/97,Median Home Values,165400,0.006082725
"394,913","New York, NY",1,5/31/97,Median Home Values,165700,0.007907543
"394,913","New York, NY",1,6/30/97,Median Home Values,166000,0.010346926
"394,913","New York, NY",1,7/31/97,Median Home Values,166300,0.013406459
"394,913","New York, NY",1,8/31/97,Median Home Values,166600,0.015853659
"394,913","New York, NY",1,9/30/97,Median Home Values,166900,0.018303844
"394,913","New York, NY",1,10/31/97,Median Home Values,167500,0.022588523
"394,913","New York, NY",1,11/30/97,Median Home Values,168100,0.025625381
"394,913","New York, NY",1,12/31/97,Median Home Values,168900,0.02862363
"394,913","New York, NY",1,1/31/98,Median Home Values,169900,0.032199271
"394,913","New York, NY",1,2/28/98,Median Home Values,170800,0.03577926
"394,913","New York, NY",1,3/31/98,Median Home Values,171400,0.038158692
"394,913","New York, NY",1,4/30/98,Median Home Values,172000,0.039903265
"394,913","New York, NY",1,5/31/98,Median Home Values,172600,0.041641521
"394,913","New York, NY",1,6/30/98,Median Home Values,173300,0.043975904
"394,913","New York, NY",1,7/31/98,Median Home Values,173900,0.045700541
"394,913","New York, NY",1,8/31/98,Median Home Values,174600,0.048019208
"394,913","New York, NY",1,9/30/98,Median Home Values,175300,0.050329539
"394,913","New York, NY",1,10/31/98,Median Home Values,176100,0.051343284
"394,913","New York, NY",1,11/30/98,Median Home Values,177000,0.052944676
"394,913","New York, NY",1,12/31/98,Median Home Values,178200,0.055062167
"394,913","New York, NY",1,1/31/99,Median Home Values,179500,0.056503826
"394,913","New York, NY",1,2/28/99,Median Home Values,180800,0.058548009
"394,913","New York, NY",1,3/31/99,Median Home Values,182000,0.061843641
"394,913","New York, NY",1,4/30/99,Median Home Values,183500,0.066860465
"394,913","New York, NY",1,5/31/99,Median Home Values,185000,0.07184241
"394,913","New York, NY",1,6/30/99,Median Home Values,186600,0.076745528
"394,913","New York, NY",1,7/31/99,Median Home Values,188300,0.08280621
"394,913","New York, NY",1,8/31/99,Median Home Values,190100,0.088774341
"394,913","New York, NY",1,9/30/99,Median Home Values,191800,0.094124358
"394,913","New York, NY",1,10/31/99,Median Home Values,193600,0.099375355
"394,913","New York, NY",1,11/30/99,Median Home Values,195500,0.104519774
"394,913","New York, NY",1,12/31/99,Median Home Values,197600,0.108866442
"394,913","New York, NY",1,1/31/00,Median Home Values,200000,0.114206128
"394,913","New York, NY",1,2/29/00,Median Home Values,202500,0.120022124
"394,913","New York, NY",1,3/31/00,Median Home Values,204900,0.125824176
"394,913","New York, NY",1,4/30/00,Median Home Values,207400,0.130245232
"394,913","New York, NY",1,5/31/00,Median Home Values,210000,0.135135135
"394,913","New York, NY",1,6/30/00,Median Home Values,212600,0.139335477
"394,913","New York, NY",1,7/31/00,Median Home Values,215200,0.142857143
"394,913","New York, NY",1,8/31/00,Median Home Values,217700,0.145186744
"394,913","New York, NY",1,9/30/00,Median Home Values,220000,0.147028154
"394,913","New York, NY",1,10/31/00,Median Home Values,222400,0.148760331
"394,913","New York, NY",1,11/30/00,Median Home Values,224700,0.149360614
"394,913","New York, NY",1,12/31/00,Median Home Values,227000,0.148785425
"394,913","New York, NY",1,1/31/01,Median Home Values,229300,0.1465
"394,913","New York, NY",1,2/28/01,Median Home Values,231600,0.143703704
"394,913","New York, NY",1,3/31/01,Median Home Values,233900,0.141532455
"394,913","New York, NY",1,4/30/01,Median Home Values,236200,0.138862102
"394,913","New York, NY",1,5/31/01,Median Home Values,238500,0.135714286
"394,913","New York, NY",1,6/30/01,Median Home Values,240900,0.133113829
"394,913","New York, NY",1,7/31/01,Median Home Values,243300,0.130576208
"394,913","New York, NY",1,8/31/01,Median Home Values,245700,0.128617363
"394,913","New York, NY",1,9/30/01,Median Home Values,248300,0.128636364
"394,913","New York, NY",1,10/31/01,Median Home Values,250900,0.128147482
"394,913","New York, NY",1,11/30/01,Median Home Values,253600,0.128615932
"394,913","New York, NY",1,12/31/01,Median Home Values,256400,0.129515419
"394,913","New York, NY",1,1/31/02,Median Home Values,259100,0.12996075
"394,913","New York, NY",1,2/28/02,Median Home Values,261700,0.129965458
"394,913","New York, NY",1,3/31/02,Median Home Values,264300,0.129970073
"394,913","New York, NY",1,4/30/02,Median Home Values,266800,0.129551228
"394,913","New York, NY",1,5/31/02,Median Home Values,269500,0.129979036
"394,913","New York, NY",1,6/30/02,Median Home Values,272400,0.130759651
"394,913","New York, NY",1,7/31/02,Median Home Values,275500,0.132346897
"394,913","New York, NY",1,8/31/02,Median Home Values,278800,0.134717135
"394,913","New York, NY",1,9/30/02,Median Home Values,282300,0.136931132
"394,913","New York, NY",1,10/31/02,Median Home Values,285900,0.139497808
"394,913","New York, NY",1,11/30/02,Median Home Values,289600,0.141955836
"394,913","New York, NY",1,12/31/02,Median Home Values,293500,0.144695788
"394,913","New York, NY",1,1/31/03,Median Home Values,297600,0.148591277
"394,913","New York, NY",1,2/28/03,Median Home Values,301800,0.153228888
"394,913","New York, NY",1,3/31/03,Median Home Values,306100,0.158153613
"394,913","New York, NY",1,4/30/03,Median Home Values,310400,0.163418291
"394,913","New York, NY",1,5/31/03,Median Home Values,314400,0.166604824
"394,913","New York, NY",1,6/30/03,Median Home Values,318400,0.16886931
"394,913","New York, NY",1,7/31/03,Median Home Values,322200,0.169509982
"394,913","New York, NY",1,8/31/03,Median Home Values,325800,0.168579627
"394,913","New York, NY",1,9/30/03,Median Home Values,329300,0.16648955
"394,913","New York, NY",1,10/31/03,Median Home Values,332700,0.163693599
"394,913","New York, NY",1,11/30/03,Median Home Values,336200,0.160911602
"394,913","New York, NY",1,12/31/03,Median Home Values,339600,0.157069847
"394,913","New York, NY",1,1/31/04,Median Home Values,343100,0.152889785
"394,913","New York, NY",1,2/29/04,Median Home Values,346600,0.148442677
"394,913","New York, NY",1,3/31/04,Median Home Values,350200,0.144070565
"394,913","New York, NY",1,4/30/04,Median Home Values,353900,0.140141753
"394,913","New York, NY",1,5/31/04,Median Home Values,357900,0.138358779
"394,913","New York, NY",1,6/30/04,Median Home Values,362200,0.137562814
"394,913","New York, NY",1,7/31/04,Median Home Values,366700,0.138112973
"394,913","New York, NY",1,8/31/04,Median Home Values,371400,0.139963168
"394,913","New York, NY",1,9/30/04,Median Home Values,376200,0.142423322
"394,913","New York, NY",1,10/31/04,Median Home Values,381000,0.145175834
"394,913","New York, NY",1,11/30/04,Median Home Values,385600,0.146936347
"394,913","New York, NY",1,12/31/04,Median Home Values,390100,0.148704358
"394,913","New York, NY",1,1/31/05,Median Home Values,394500,0.149810551
"394,913","New York, NY",1,2/28/05,Median Home Values,398600,0.150028852
"394,913","New York, NY",1,3/31/05,Median Home Values,402800,0.150199886
"394,913","New York, NY",1,4/30/05,Median Home Values,407100,0.150324951
"394,913","New York, NY",1,5/31/05,Median Home Values,411300,0.149203688
"394,913","New York, NY",1,6/30/05,Median Home Values,415400,0.146880177
"394,913","New York, NY",1,7/31/05,Median Home Values,419500,0.14398691
"394,913","New York, NY",1,8/31/05,Median Home Values,423600,0.140549273
"394,913","New York, NY",1,9/30/05,Median Home Values,427600,0.136629452
"394,913","New York, NY",1,10/31/05,Median Home Values,431500,0.132545932
"394,913","New York, NY",1,11/30/05,Median Home Values,435200,0.128630705
"394,913","New York, NY",1,12/31/05,Median Home Values,438700,0.12458344
"394,913","New York, NY",1,1/31/06,Median Home Values,441800,0.119898606
"394,913","New York, NY",1,2/28/06,Median Home Values,444400,0.114902158
"394,913","New York, NY",1,3/31/06,Median Home Values,446800,0.109235353
"394,913","New York, NY",1,4/30/06,Median Home Values,449100,0.103168755
"394,913","New York, NY",1,5/31/06,Median Home Values,450900,0.096280088
"394,913","New York, NY",1,6/30/06,Median Home Values,452200,0.088589312
"394,913","New York, NY",1,7/31/06,Median Home Values,452800,0.079380215
"394,913","New York, NY",1,8/31/06,Median Home Values,452700,0.068696884
"394,913","New York, NY",1,9/30/06,Median Home Values,452100,0.057296539
"394,913","New York, NY",1,10/31/06,Median Home Values,451200,0.045654693
"394,913","New York, NY",1,11/30/06,Median Home Values,449900,0.033777574
"394,913","New York, NY",1,12/31/06,Median Home Values,448800,0.023022567
"394,913","New York, NY",1,1/31/07,Median Home Values,448000,0.014033499
"394,913","New York, NY",1,2/28/07,Median Home Values,447300,0.006525653
"394,913","New York, NY",1,3/31/07,Median Home Values,446900,0.000223814
"394,913","New York, NY",1,4/30/07,Median Home Values,446300,-0.006234692
"394,913","New York, NY",1,5/31/07,Median Home Values,445400,-0.012197827
"394,913","New York, NY",1,6/30/07,Median Home Values,444000,-0.018133569
"394,913","New York, NY",1,7/31/07,Median Home Values,442400,-0.022968198
"394,913","New York, NY",1,8/31/07,Median Home Values,440600,-0.026728518
"394,913","New York, NY",1,9/30/07,Median Home Values,438900,-0.02919708
"394,913","New York, NY",1,10/31/07,Median Home Values,437300,-0.030806738
"394,913","New York, NY",1,11/30/07,Median Home Values,435500,-0.032007113
"394,913","New York, NY",1,12/31/07,Median Home Values,433500,-0.034090909
"394,913","New York, NY",1,1/31/08,Median Home Values,431200,-0.0375
"394,913","New York, NY",1,2/29/08,Median Home Values,428700,-0.04158283
"394,913","New York, NY",1,3/31/08,Median Home Values,426200,-0.046319087
"394,913","New York, NY",1,4/30/08,Median Home Values,423600,-0.050862648
"394,913","New York, NY",1,5/31/08,Median Home Values,420300,-0.056353839
"394,913","New York, NY",1,6/30/08,Median Home Values,416600,-0.061711712
"394,913","New York, NY",1,7/31/08,Median Home Values,412600,-0.067359855
"394,913","New York, NY",1,8/31/08,Median Home Values,408600,-0.072628234
"394,913","New York, NY",1,9/30/08,Median Home Values,404900,-0.077466393
"394,913","New York, NY",1,10/31/08,Median Home Values,401300,-0.082323348
"394,913","New York, NY",1,11/30/08,Median Home Values,397900,-0.086337543
"394,913","New York, NY",1,12/31/08,Median Home Values,394500,-0.089965398
"394,913","New York, NY",1,1/31/09,Median Home Values,391300,-0.092532468
"394,913","New York, NY",1,2/28/09,Median Home Values,388100,-0.094704922
"394,913","New York, NY",1,3/31/09,Median Home Values,384900,-0.096902863
"394,913","New York, NY",1,4/30/09,Median Home Values,381600,-0.099150142
"394,913","New York, NY",1,5/31/09,Median Home Values,377600,-0.101594099
"394,913","New York, NY",1,6/30/09,Median Home Values,373700,-0.102976476
"394,913","New York, NY",1,7/31/09,Median Home Values,371000,-0.100824043
"394,913","New York, NY",1,8/31/09,Median Home Values,369600,-0.095447871
"394,913","New York, NY",1,9/30/09,Median Home Values,369000,-0.088663868
"394,913","New York, NY",1,10/31/09,Median Home Values,368800,-0.080986793
"394,913","New York, NY",1,11/30/09,Median Home Values,368900,-0.072882634
"394,913","New York, NY",1,12/31/09,Median Home Values,369100,-0.064385298
"394,913","New York, NY",1,1/31/10,Median Home Values,369500,-0.05571173
"394,913","New York, NY",1,2/28/10,Median Home Values,370100,-0.046379799
"394,913","New York, NY",1,3/31/10,Median Home Values,369400,-0.0402702
"394,913","New York, NY",1,4/30/10,Median Home Values,367400,-0.03721174
"394,913","New York, NY",1,5/31/10,Median Home Values,366200,-0.030190678
"394,913","New York, NY",1,6/30/10,Median Home Values,366400,-0.019534386
"394,913","New York, NY",1,7/31/10,Median Home Values,366200,-0.012938005
"394,913","New York, NY",1,8/31/10,Median Home Values,365000,-0.012445887
"394,913","New York, NY",1,9/30/10,Median Home Values,362800,-0.016802168
"394,913","New York, NY",1,10/31/10,Median Home Values,360600,-0.022234273
"394,913","New York, NY",1,11/30/10,Median Home Values,358800,-0.027378693
"394,913","New York, NY",1,12/31/10,Median Home Values,356500,-0.03413709
"394,913","New York, NY",1,1/31/11,Median Home Values,354000,-0.041948579
"394,913","New York, NY",1,2/28/11,Median Home Values,351600,-0.04998649
"394,913","New York, NY",1,3/31/11,Median Home Values,349700,-0.053329724
"394,913","New York, NY",1,4/30/11,Median Home Values,348500,-0.051442569
"394,913","New York, NY",1,5/31/11,Median Home Values,348000,-0.049699618
"394,913","New York, NY",1,6/30/11,Median Home Values,347500,-0.051582969
"394,913","New York, NY",1,7/31/11,Median Home Values,346500,-0.05379574
"394,913","New York, NY",1,8/31/11,Median Home Values,345300,-0.053972603
"394,913","New York, NY",1,9/30/11,Median Home Values,344200,-0.051267916
"394,913","New York, NY",1,10/31/11,Median Home Values,342800,-0.049362174
"394,913","New York, NY",1,11/30/11,Median Home Values,340900,-0.049888517
"394,913","New York, NY",1,12/31/11,Median Home Values,339400,-0.047966339
"394,913","New York, NY",1,1/31/12,Median Home Values,338100,-0.044915254
"394,913","New York, NY",1,2/29/12,Median Home Values,336900,-0.041808874
"394,913","New York, NY",1,3/31/12,Median Home Values,336300,-0.038318559
"394,913","New York, NY",1,4/30/12,Median Home Values,336200,-0.035294118
"394,913","New York, NY",1,5/31/12,Median Home Values,336400,-0.033333333
"394,913","New York, NY",1,6/30/12,Median Home Values,336500,-0.031654676
"394,913","New York, NY",1,7/31/12,Median Home Values,336400,-0.029148629
"394,913","New York, NY",1,8/31/12,Median Home Values,335900,-0.027222705
"394,913","New York, NY",1,9/30/12,Median Home Values,335700,-0.024694945
"394,913","New York, NY",1,10/31/12,Median Home Values,335800,-0.02042007
"394,913","New York, NY",1,11/30/12,Median Home Values,336100,-0.014080375
"394,913","New York, NY",1,12/31/12,Median Home Values,336500,-0.00854449
"394,913","New York, NY",1,1/31/13,Median Home Values,337100,-0.002957705
"394,913","New York, NY",1,2/28/13,Median Home Values,338100,0.003561888
"394,913","New York, NY",1,3/31/13,Median Home Values,339400,0.00921796
"394,913","New York, NY",1,4/30/13,Median Home Values,340600,0.013087448
"394,913","New York, NY",1,5/31/13,Median Home Values,341600,0.015457788
"394,913","New York, NY",1,6/30/13,Median Home Values,342700,0.018424963
"394,913","New York, NY",1,7/31/13,Median Home Values,344400,0.023781213
"394,913","New York, NY",1,8/31/13,Median Home Values,346200,0.030663888
"394,913","New York, NY",1,9/30/13,Median Home Values,347500,0.035150432
"394,913","New York, NY",1,10/31/13,Median Home Values,348500,0.037820131
"394,913","New York, NY",1,11/30/13,Median Home Values,349800,0.040761678
"394,913","New York, NY",1,12/31/13,Median Home Values,351300,0.043982169
"394,913","New York, NY",1,1/31/14,Median Home Values,352500,0.045683773
"394,913","New York, NY",1,2/28/14,Median Home Values,353100,0.044365572
"394,913","New York, NY",1,3/31/14,Median Home Values,353400,0.041249263
"394,913","New York, NY",1,4/30/14,Median Home Values,354100,0.039635937
"394,913","New York, NY",1,5/31/14,Median Home Values,355100,0.039519906
"394,913","New York, NY",1,6/30/14,Median Home Values,355800,0.038225854
"394,913","New York, NY",1,7/31/14,Median Home Values,356500,0.035133566
"394,913","New York, NY",1,8/31/14,Median Home Values,357600,0.032928943
"394,913","New York, NY",1,9/30/14,Median Home Values,358700,0.032230216
"394,913","New York, NY",1,10/31/14,Median Home Values,359700,0.032137733
"394,913","New York, NY",1,11/30/14,Median Home Values,360500,0.030588908
"394,913","New York, NY",1,12/31/14,Median Home Values,360900,0.027327071
"394,913","New York, NY",1,1/31/15,Median Home Values,361300,0.024964539
"394,913","New York, NY",1,2/28/15,Median Home Values,361900,0.024922118
"394,913","New York, NY",1,3/31/15,Median Home Values,362700,0.026315789
"394,913","New York, NY",1,4/30/15,Median Home Values,363500,0.026546173
"394,913","New York, NY",1,5/31/15,Median Home Values,364300,0.025908195
"394,913","New York, NY",1,6/30/15,Median Home Values,365100,0.02613828
"394,913","New York, NY",1,7/31/15,Median Home Values,366200,0.027208976
"394,913","New York, NY",1,8/31/15,Median Home Values,368000,0.029082774
"394,913","New York, NY",1,9/30/15,Median Home Values,369800,0.030945079
"394,913","New York, NY",1,10/31/15,Median Home Values,371300,0.032249096
"394,913","New York, NY",1,11/30/15,Median Home Values,372400,0.033009709
"394,913","New York, NY",1,12/31/15,Median Home Values,373200,0.034081463
"394,913","New York, NY",1,1/31/16,Median Home Values,374100,0.035427622
"394,913","New York, NY",1,2/29/16,Median Home Values,375100,0.036474164
"394,913","New York, NY",1,3/31/16,Median Home Values,376200,0.037220844
"394,913","New York, NY",1,4/30/16,Median Home Values,377500,0.038514443
"394,913","New York, NY",1,5/31/16,Median Home Values,378600,0.039253363
"394,913","New York, NY",1,6/30/16,Median Home Values,379500,0.039441249
"394,913","New York, NY",1,7/31/16,Median Home Values,380700,0.039595849
"394,913","New York, NY",1,8/31/16,Median Home Values,382400,0.039130435
"394,913","New York, NY",1,9/30/16,Median Home Values,383600,0.037317469
"394,913","New York, NY",1,10/31/16,Median Home Values,384400,0.035281444
"394,913","New York, NY",1,11/30/16,Median Home Values,385700,0.035714286
"394,913","New York, NY",1,12/31/16,Median Home Values,388100,0.039924973
"394,913","New York, NY",1,1/31/17,Median Home Values,390000,0.042502005
"394,913","New York, NY",1,2/28/17,Median Home Values,391400,0.043455079
"394,913","New York, NY",1,3/31/17,Median Home Values,393400,0.045720362
"394,913","New York, NY",1,4/30/17,Median Home Values,396400,0.050066225
"394,913","New York, NY",1,5/31/17,Median Home Values,399900,0.056259905
"394,913","New York, NY",1,6/30/17,Median Home Values,403600,0.063504611
"394,913","New York, NY",1,7/31/17,Median Home Values,406800,0.06855792
"394,913","New York, NY",1,8/31/17,Median Home Values,409000,0.069560669
"394,913","New York, NY",1,9/30/17,Median Home Values,410700,0.070646507
"394,913","New York, NY",1,10/31/17,Median Home Values,412600,0.073361082
"394,913","New York, NY",1,11/30/17,Median Home Values,414300,0.074150894
"394,913","New York, NY",1,12/31/17,Median Home Values,415700,0.071115692
"394,913","New York, NY",1,1/31/18,Median Home Values,417900,0.071538462
"394,913","New York, NY",1,2/28/18,Median Home Values,420500,0.074348493
"394,913","New York, NY",1,3/31/18,Median Home Values,422900,0.07498729
"394,913","New York, NY",1,4/30/18,Median Home Values,424900,0.071897074
"394,913","New York, NY",1,5/31/18,Median Home Values,426600,0.066766692
"394,913","New York, NY",1,6/30/18,Median Home Values,427900,0.060208127
"394,913","New York, NY",1,7/31/18,Median Home Values,428900,0.05432645
"394,913","New York, NY",1,8/31/18,Median Home Values,429900,0.051100244
"394,913","New York, NY",1,9/30/18,Median Home Values,431600,0.050888727
"394,913","New York, NY",1,10/31/18,Median Home Values,434000,0.051866214
"394,913","New York, NY",1,11/30/18,Median Home Values,436300,0.053101617
"394,913","New York, NY",1,12/31/18,Median Home Values,437800,0.053163339
"394,913","New York, NY",1,1/31/19,Median Home Values,439300,0.051208423
"394,913","New York, NY",1,2/28/19,Median Home Values,441200,0.049227111
"394,913","New York, NY",1,3/31/19,Median Home Values,442500,0.046346654
"394,913","New York, NY",1,4/30/19,Median Home Values,442500,0.041421511
"394,913","New York, NY",1,4/30/96,Top Third,267100,
"394,913","New York, NY",1,5/31/96,Top Third,267100,
"394,913","New York, NY",1,6/30/96,Top Third,267100,
"394,913","New York, NY",1,7/31/96,Top Third,267000,
"394,913","New York, NY",1,8/31/96,Top Third,266900,
"394,913","New York, NY",1,9/30/96,Top Third,266800,
"394,913","New York, NY",1,10/31/96,Top Third,266900,
"394,913","New York, NY",1,11/30/96,Top Third,267200,
"394,913","New York, NY",1,12/31/96,Top Third,267700,
"394,913","New York, NY",1,1/31/97,Top Third,268500,
"394,913","New York, NY",1,2/28/97,Top Third,269200,
"394,913","New York, NY",1,3/31/97,Top Third,269700,
"394,913","New York, NY",1,4/30/97,Top Third,270300,0.011980532
"394,913","New York, NY",1,5/31/97,Top Third,270900,0.014226881
"394,913","New York, NY",1,6/30/97,Top Third,271500,0.016473231
"394,913","New York, NY",1,7/31/97,Top Third,272200,0.019475655
"394,913","New York, NY",1,8/31/97,Top Third,273000,0.022855002
"394,913","New York, NY",1,9/30/97,Top Third,273900,0.026611694
"394,913","New York, NY",1,10/31/97,Top Third,275000,0.030348445
"394,913","New York, NY",1,11/30/97,Top Third,276200,0.033682635
"394,913","New York, NY",1,12/31/97,Top Third,277800,0.037728801
"394,913","New York, NY",1,1/31/98,Top Third,279500,0.040968343
"394,913","New York, NY",1,2/28/98,Top Third,281000,0.043833581
"394,913","New York, NY",1,3/31/98,Top Third,282300,0.046718576
"394,913","New York, NY",1,4/30/98,Top Third,283600,0.049204587
"394,913","New York, NY",1,5/31/98,Top Third,285100,0.052417866
"394,913","New York, NY",1,6/30/98,Top Third,286700,0.055985267
"394,913","New York, NY",1,7/31/98,Top Third,288400,0.059515062
"394,913","New York, NY",1,8/31/98,Top Third,290300,0.063369963
"394,913","New York, NY",1,9/30/98,Top Third,292300,0.067177802
"394,913","New York, NY",1,10/31/98,Top Third,294400,0.070545455
"394,913","New York, NY",1,11/30/98,Top Third,296500,0.073497466
"394,913","New York, NY",1,12/31/98,Top Third,298900,0.075953924
"394,913","New York, NY",1,1/31/99,Top Third,301500,0.078711986
"394,913","New York, NY",1,2/28/99,Top Third,303900,0.081494662
"394,913","New York, NY",1,3/31/99,Top Third,306400,0.085370174
"394,913","New York, NY",1,4/30/99,Top Third,309200,0.090267983
"394,913","New York, NY",1,5/31/99,Top Third,312300,0.095405121
"394,913","New York, NY",1,6/30/99,Top Third,315600,0.100802232
"394,913","New York, NY",1,7/31/99,Top Third,319100,0.106449376
"394,913","New York, NY",1,8/31/99,Top Third,322500,0.110919738
"394,913","New York, NY",1,9/30/99,Top Third,326000,0.115292508
"394,913","New York, NY",1,10/31/99,Top Third,329400,0.11888587
"394,913","New York, NY",1,11/30/99,Top Third,332900,0.122765599
"394,913","New York, NY",1,12/31/99,Top Third,336800,0.12679826
"394,913","New York, NY",1,1/31/00,Top Third,341000,0.131011609
"394,913","New York, NY",1,2/29/00,Top Third,345200,0.135899967
"394,913","New York, NY",1,3/31/00,Top Third,349200,0.139686684
"394,913","New York, NY",1,4/30/00,Top Third,353400,0.142949547
"394,913","New York, NY",1,5/31/00,Top Third,357500,0.144732629
"394,913","New York, NY",1,6/30/00,Top Third,361600,0.145754119
"394,913","New York, NY",1,7/31/00,Top Third,365600,0.145722344
"394,913","New York, NY",1,8/31/00,Top Third,369600,0.146046512
"394,913","New York, NY",1,9/30/00,Top Third,373400,0.145398773
"394,913","New York, NY",1,10/31/00,Top Third,377200,0.145112325
"394,913","New York, NY",1,11/30/00,Top Third,381000,0.144487834
"394,913","New York, NY",1,12/31/00,Top Third,385000,0.143111639
"394,913","New York, NY",1,1/31/01,Top Third,389200,0.141348974
